repo,pr,url,username,date,total
cucumber-jvm,992,https://github.com/cucumber/cucumber-jvm/pull/992,RichardBradley,2016-04-21,700
cucumber-js,562,https://github.com/cucumber/cucumber-js/pull/562,mjhm,2016-04-25,701
cucumber-js,566,https://github.com/cucumber/cucumber-js/pull/566,cbrunnkvist,2016-04-26,702
aruba,386,https://github.com/cucumber/aruba/pull/386,born4new,2016-04-29,703
cucumber-js,571,https://github.com/cucumber/cucumber-js/pull/571,efokschaner,2016-05-06,704
cucumber-ruby,975,https://github.com/cucumber/cucumber-ruby/pull/975,hediyi,2016-05-06,705
cucumber-js,573,https://github.com/cucumber/cucumber-js/pull/573,albertoTena,2016-05-06,706
cucumber-ruby,976,https://github.com/cucumber/cucumber-ruby/pull/976,adelevie,2016-05-06,707
cucumber-eclipse,160,https://github.com/cucumber/cucumber-eclipse/pull/160,k-g-aleksandrov,2016-05-07,708
cucumber-jvm,1003,https://github.com/cucumber/cucumber-jvm/pull/1003,GarimaMishra1,2016-05-13,709
cucumber-jvm,1004,https://github.com/cucumber/cucumber-jvm/pull/1004,JakobFels,2016-05-14,710
cucumber-jvm,1010,https://github.com/cucumber/cucumber-jvm/pull/1010,rankinc,2016-05-29,711
cucumber-jvm,1011,https://github.com/cucumber/cucumber-jvm/pull/1011,HITimran,2016-06-04,712
cucumber-ruby,985,https://github.com/cucumber/cucumber-ruby/pull/985,ransom4real,2016-06-05,713
cucumber-jvm,1013,https://github.com/cucumber/cucumber-jvm/pull/1013,jakub-bochenski,2016-06-06,714
cucumber-eclipse,165,https://github.com/cucumber/cucumber-eclipse/pull/165,mplord,2016-06-07,715
godog,36,https://github.com/cucumber/godog/pull/36,lexandro,2016-06-08,716
cucumber-js,588,https://github.com/cucumber/cucumber-js/pull/588,JoshuaKGoldberg,2016-06-12,717
cucumber-ruby,987,https://github.com/cucumber/cucumber-ruby/pull/987,brain-geek,2016-06-13,718
cucumber-js,589,https://github.com/cucumber/cucumber-js/pull/589,benjamine,2016-06-14,719
cucumber-js,590,https://github.com/cucumber/cucumber-js/pull/590,skadeglad,2016-06-15,720
cucumber-js,592,https://github.com/cucumber/cucumber-js/pull/592,krasimir,2016-06-17,721
cucumber-jvm,1016,https://github.com/cucumber/cucumber-jvm/pull/1016,ManjuDevaraj,2016-06-18,722
cucumber-jvm,1018,https://github.com/cucumber/cucumber-jvm/pull/1018,Illapikov,2016-06-21,723
godog,43,https://github.com/cucumber/godog/pull/43,nightlyone,2016-06-22,724
cucumber-jvm,1021,https://github.com/cucumber/cucumber-jvm/pull/1021,pwielgolaski,2016-06-26,725
godog,45,https://github.com/cucumber/godog/pull/45,OwenGr,2016-06-27,726
common,31,https://github.com/cucumber/common/pull/31,belgoros,2016-07-03,727
cucumber-rails,321,https://github.com/cucumber/cucumber-rails/pull/321,mathieujobin,2016-07-05,728
cucumber-js,605,https://github.com/cucumber/cucumber-js/pull/605,hmalphettes,2016-07-06,729
common,35,https://github.com/cucumber/common/pull/35,siwood,2016-07-06,730
common,36,https://github.com/cucumber/common/pull/36,gmk1217,2016-07-08,731
cucumber-jvm,1025,https://github.com/cucumber/cucumber-jvm/pull/1025,andyb-ge,2016-07-12,732
godog,48,https://github.com/cucumber/godog/pull/48,pmcgrath,2016-07-14,733
cucumber-ruby,997,https://github.com/cucumber/cucumber-ruby/pull/997,alexmuller,2016-07-14,734
cucumber-jvm,1028,https://github.com/cucumber/cucumber-jvm/pull/1028,sgrillon14,2016-07-21,735
cucumber-jvm,1029,https://github.com/cucumber/cucumber-jvm/pull/1029,bbindreiter,2016-07-25,736
aruba,411,https://github.com/cucumber/aruba/pull/411,rajeshkp,2016-07-26,737
cucumber-ruby,1001,https://github.com/cucumber/cucumber-ruby/pull/1001,sfeuga,2016-07-28,738
common,50,https://github.com/cucumber/common/pull/50,mgundala,2016-08-01,739
common,55,https://github.com/cucumber/common/pull/55,udaykadaboina,2016-08-02,740
cucumber-js,621,https://github.com/cucumber/cucumber-js/pull/621,dbillingham,2016-08-04,741
cucumber-jvm,1037,https://github.com/cucumber/cucumber-jvm/pull/1037,DPUkyle,2016-08-04,742
aruba,412,https://github.com/cucumber/aruba/pull/412,scottj97,2016-08-04,743
common,61,https://github.com/cucumber/common/pull/61,pamil,2016-08-09,744
cucumber-jvm,1042,https://github.com/cucumber/cucumber-jvm/pull/1042,sagacity,2016-08-10,745
cucumber-jvm,1045,https://github.com/cucumber/cucumber-jvm/pull/1045,alayor,2016-08-13,746
cucumber-ruby,1007,https://github.com/cucumber/cucumber-ruby/pull/1007,nodo,2016-08-19,747
cucumber-ruby,1011,https://github.com/cucumber/cucumber-ruby/pull/1011,wjlroe,2016-08-22,748
cucumber-ruby,1012,https://github.com/cucumber/cucumber-ruby/pull/1012,denismartens,2016-08-25,749
cucumber-eclipse,173,https://github.com/cucumber/cucumber-eclipse/pull/173,richimuchacho,2016-09-11,750
aruba,415,https://github.com/cucumber/aruba/pull/415,lukaselmer,2016-09-12,751
common,70,https://github.com/cucumber/common/pull/70,dkwingsmt,2016-09-13,752
cucumber-js,637,https://github.com/cucumber/cucumber-js/pull/637,jonog,2016-09-14,753
cucumber-ruby,1022,https://github.com/cucumber/cucumber-ruby/pull/1022,hotovson,2016-09-16,754
cucumber-js,638,https://github.com/cucumber/cucumber-js/pull/638,olirogers,2016-09-16,755
cucumber-ruby,1024,https://github.com/cucumber/cucumber-ruby/pull/1024,madundead,2016-09-16,756
cucumber-ruby,1025,https://github.com/cucumber/cucumber-ruby/pull/1025,pmatsinopoulos,2016-09-18,757
cucumber-jvm,1058,https://github.com/cucumber/cucumber-jvm/pull/1058,The-Alchemist,2016-09-21,758
cucumber-jvm,1059,https://github.com/cucumber/cucumber-jvm/pull/1059,midopa,2016-09-24,759
cucumber-jvm,1060,https://github.com/cucumber/cucumber-jvm/pull/1060,dhoskins,2016-09-24,760
cucumber-jvm,1063,https://github.com/cucumber/cucumber-jvm/pull/1063,murphp15,2016-09-26,761
cucumber-jvm,1064,https://github.com/cucumber/cucumber-jvm/pull/1064,aantono,2016-09-26,762
cucumber-ruby,1042,https://github.com/cucumber/cucumber-ruby/pull/1042,phoebeclarke,2016-10-01,763
cucumber-jvm,1067,https://github.com/cucumber/cucumber-jvm/pull/1067,tayloryork,2016-10-02,764
aruba,417,https://github.com/cucumber/aruba/pull/417,stamhankar999,2016-10-05,765
cucumber-ruby,1049,https://github.com/cucumber/cucumber-ruby/pull/1049,phoet,2016-10-19,766
cucumber-js,655,https://github.com/cucumber/cucumber-js/pull/655,gforceg,2016-10-20,767
cucumber-cpp,124,https://github.com/cucumber/cucumber-cpp/pull/124,aallrd,2016-10-20,768
cucumber-jvm,1072,https://github.com/cucumber/cucumber-jvm/pull/1072,takn,2016-10-21,769
cucumber-js,660,https://github.com/cucumber/cucumber-js/pull/660,CodyRay,2016-10-23,770
cucumber-js,661,https://github.com/cucumber/cucumber-js/pull/661,Zearin,2016-10-24,771
cucumber-cpp,125,https://github.com/cucumber/cucumber-cpp/pull/125,muggenhor,2016-10-25,772
cucumber-jvm,1077,https://github.com/cucumber/cucumber-jvm/pull/1077,jonas,2016-10-25,773
godog,55,https://github.com/cucumber/godog/pull/55,edharper01,2016-10-27,774
cucumber-js,664,https://github.com/cucumber/cucumber-js/pull/664,BurkHufnagel,2016-10-29,775
cucumber-jvm,1078,https://github.com/cucumber/cucumber-jvm/pull/1078,avokin,2016-10-31,776
cucumber-cpp,128,https://github.com/cucumber/cucumber-cpp/pull/128,mpjmpj,2016-11-04,777
cucumber-cpp,129,https://github.com/cucumber/cucumber-cpp/pull/129,shnewto,2016-11-16,778
cucumber-jvm,1081,https://github.com/cucumber/cucumber-jvm/pull/1081,adrianonobre,2016-11-17,779
cucumber-eclipse,181,https://github.com/cucumber/cucumber-eclipse/pull/181,Lego3,2016-11-20,780
cucumber-ruby,1056,https://github.com/cucumber/cucumber-ruby/pull/1056,allait,2016-11-22,781
cucumber-js,677,https://github.com/cucumber/cucumber-js/pull/677,tychedelia,2016-11-23,782
common,96,https://github.com/cucumber/common/pull/96,addersuk,2016-11-25,783
cucumber-js,684,https://github.com/cucumber/cucumber-js/pull/684,mucsi96,2016-12-03,784
aruba,419,https://github.com/cucumber/aruba/pull/419,joeyates,2016-12-08,785
godog,57,https://github.com/cucumber/godog/pull/57,Dogild,2016-12-20,786
cucumber-eclipse,184,https://github.com/cucumber/cucumber-eclipse/pull/184,jgelon,2016-12-20,787
cucumber-js,703,https://github.com/cucumber/cucumber-js/pull/703,floribon,2016-12-21,788
aruba,422,https://github.com/cucumber/aruba/pull/422,dmitryfleytman,2016-12-22,789
cucumber-jvm,1088,https://github.com/cucumber/cucumber-jvm/pull/1088,fhitchen,2016-12-24,790
cucumber-ruby,1067,https://github.com/cucumber/cucumber-ruby/pull/1067,junaruga,2017-01-09,791
common,102,https://github.com/cucumber/common/pull/102,gpichot,2017-01-16,792
cucumber-js,721,https://github.com/cucumber/cucumber-js/pull/721,damien-springuel,2017-01-16,793
cucumber-electron,1,https://github.com/cucumber/cucumber-electron/pull/1,Jetski5822,2017-01-17,794
cucumber-js,738,https://github.com/cucumber/cucumber-js/pull/738,temyers,2017-01-22,795
cucumber-jvm,1094,https://github.com/cucumber/cucumber-jvm/pull/1094,gnuechtel,2017-01-24,796
common,105,https://github.com/cucumber/common/pull/105,jdrew1303,2017-01-27,797
cucumber-js,752,https://github.com/cucumber/cucumber-js/pull/752,osher,2017-02-05,798
cucumber-jvm,1103,https://github.com/cucumber/cucumber-jvm/pull/1103,tenwit,2017-02-25,799
cucumber-ruby,1086,https://github.com/cucumber/cucumber-ruby/pull/1086,yeshwant-singh-zz,2017-02-26,800
godog,67,https://github.com/cucumber/godog/pull/67,ckstettler,2017-03-01,801
cucumber-jvm,1105,https://github.com/cucumber/cucumber-jvm/pull/1105,email2vimalraj,2017-03-11,802
cucumber-ruby,1093,https://github.com/cucumber/cucumber-ruby/pull/1093,bv,2017-03-12,803
cucumber-jvm,1107,https://github.com/cucumber/cucumber-jvm/pull/1107,ishmeister,2017-03-16,804
cucumber-js,797,https://github.com/cucumber/cucumber-js/pull/797,yaronassa,2017-03-23,805
cucumber-eclipse,191,https://github.com/cucumber/cucumber-eclipse/pull/191,csmoseley,2017-03-28,806
common,174,https://github.com/cucumber/common/pull/174,SabotageAndi,2017-03-29,807
cucumber-jvm,1110,https://github.com/cucumber/cucumber-jvm/pull/1110,christianhujer,2017-04-03,808
common,179,https://github.com/cucumber/common/pull/179,KyleFairns,2017-04-08,809
cucumber-js,810,https://github.com/cucumber/cucumber-js/pull/810,dzuluaga,2017-04-12,810
godog,71,https://github.com/cucumber/godog/pull/71,timdong,2017-04-12,811
cucumber-electron,9,https://github.com/cucumber/cucumber-electron/pull/9,artemave,2017-04-12,812
common,188,https://github.com/cucumber/common/pull/188,nilp0inter,2017-04-21,813
godog,76,https://github.com/cucumber/godog/pull/76,mroth,2017-04-25,814
cucumber-rails,337,https://github.com/cucumber/cucumber-rails/pull/337,rafamanzo,2017-04-28,815
cucumber-js,823,https://github.com/cucumber/cucumber-js/pull/823,jenkinsw1,2017-05-05,816
cucumber-js,827,https://github.com/cucumber/cucumber-js/pull/827,nicojs,2017-05-10,817
cucumber-js,829,https://github.com/cucumber/cucumber-js/pull/829,wysocz,2017-05-10,818
common,206,https://github.com/cucumber/common/pull/206,risc65,2017-05-11,819
cucumber-jvm,1121,https://github.com/cucumber/cucumber-jvm/pull/1121,mpkorstanje,2017-05-11,820
common,209,https://github.com/cucumber/common/pull/209,piamancini,2017-05-15,821
cucumber-ruby-core,129,https://github.com/cucumber/cucumber-ruby-core/pull/129,sjieg,2017-05-16,822
cucumber-jvm,1124,https://github.com/cucumber/cucumber-jvm/pull/1124,christianbellinaef,2017-05-16,823
cucumber-cpp,147,https://github.com/cucumber/cucumber-cpp/pull/147,nre-ableton,2017-05-25,824
cucumber-js,838,https://github.com/cucumber/cucumber-js/pull/838,lgandecki,2017-05-25,825
cucumber-jvm,1136,https://github.com/cucumber/cucumber-jvm/pull/1136,paawak,2017-05-28,826
common,216,https://github.com/cucumber/common/pull/216,kaworu,2017-06-02,827
cucumber-ruby-core,131,https://github.com/cucumber/cucumber-ruby-core/pull/131,kamenlitchev,2017-06-07,828
cucumber-jvm,1146,https://github.com/cucumber/cucumber-jvm/pull/1146,alb-i986,2017-06-12,829
cucumber-ruby,1121,https://github.com/cucumber/cucumber-ruby/pull/1121,gondalez,2017-06-13,830
cucumber-jvm,1150,https://github.com/cucumber/cucumber-jvm/pull/1150,king-tyler,2017-06-14,831
cucumber-js,855,https://github.com/cucumber/cucumber-js/pull/855,subhojit777,2017-06-14,832
cucumber-js,857,https://github.com/cucumber/cucumber-js/pull/857,warreng,2017-06-20,833
cucumber-js,860,https://github.com/cucumber/cucumber-js/pull/860,VasilyShelkov,2017-06-23,834
cucumber-ruby,1132,https://github.com/cucumber/cucumber-ruby/pull/1132,MadameSheema,2017-06-25,835
aruba,436,https://github.com/cucumber/aruba/pull/436,pat,2017-06-28,836
cucumber-ruby,1140,https://github.com/cucumber/cucumber-ruby/pull/1140,aidamanna,2017-06-30,837
cucumber-jvm,1166,https://github.com/cucumber/cucumber-jvm/pull/1166,FSeidinger,2017-07-05,838
cucumber-jvm,1174,https://github.com/cucumber/cucumber-jvm/pull/1174,lvanderveekens,2017-07-08,839
cucumber-js,877,https://github.com/cucumber/cucumber-js/pull/877,kozhevnikov,2017-07-12,840
cucumber-eclipse,203,https://github.com/cucumber/cucumber-eclipse/pull/203,justinradcliffe,2017-07-21,841
cucumber-ruby,1164,https://github.com/cucumber/cucumber-ruby/pull/1164,hron,2017-07-24,842
cucumber-js,886,https://github.com/cucumber/cucumber-js/pull/886,bnadim,2017-08-02,843
cucumber-js,893,https://github.com/cucumber/cucumber-js/pull/893,szymonprz,2017-08-10,844
cucumber-ruby,1171,https://github.com/cucumber/cucumber-ruby/pull/1171,mxygem,2017-08-10,845
cucumber-jvm,1194,https://github.com/cucumber/cucumber-jvm/pull/1194,mlvandijk,2017-08-10,846
cucumber-js,898,https://github.com/cucumber/cucumber-js/pull/898,JoaoGFarias,2017-08-11,847
cucumber-js,909,https://github.com/cucumber/cucumber-js/pull/909,runk,2017-08-21,848
cucumber-js,911,https://github.com/cucumber/cucumber-js/pull/911,RolandArgos,2017-08-22,849
cucumber-js,912,https://github.com/cucumber/cucumber-js/pull/912,jshifflet,2017-08-23,850
common,261,https://github.com/cucumber/common/pull/261,raszi,2017-08-28,851
cucumber-jvm,1216,https://github.com/cucumber/cucumber-jvm/pull/1216,olivierlemasle,2017-09-05,852
cucumber-jvm,1220,https://github.com/cucumber/cucumber-jvm/pull/1220,adrian-baker,2017-09-09,853
cucumber-jvm,1221,https://github.com/cucumber/cucumber-jvm/pull/1221,a1dutch,2017-09-09,854
cucumber-ruby,1200,https://github.com/cucumber/cucumber-ruby/pull/1200,Ben-Behar,2017-09-16,855
common,270,https://github.com/cucumber/common/pull/270,rmobis,2017-09-19,856
cucumber-js,930,https://github.com/cucumber/cucumber-js/pull/930,kmate,2017-09-20,857
common,273,https://github.com/cucumber/common/pull/273,RomkeVdMeulen,2017-09-26,858
common,274,https://github.com/cucumber/common/pull/274,arepalli-praveenkumar,2017-09-26,859
cucumber-json-converter,7,https://github.com/cucumber/cucumber-json-converter/pull/7,romaingweb,2017-09-27,860
cucumber-jvm,1236,https://github.com/cucumber/cucumber-jvm/pull/1236,haroon-sheikh,2017-10-02,861
cucumber-jvm,1237,https://github.com/cucumber/cucumber-jvm/pull/1237,eyal-lezmy,2017-10-04,862
cucumber-js,947,https://github.com/cucumber/cucumber-js/pull/947,gd46,2017-10-07,863
common,283,https://github.com/cucumber/common/pull/283,vcavallo,2017-10-08,864
cucumber-ruby,1216,https://github.com/cucumber/cucumber-ruby/pull/1216,nonkor,2017-10-12,865
common,286,https://github.com/cucumber/common/pull/286,link89,2017-10-12,866
cucumber-jvm,1254,https://github.com/cucumber/cucumber-jvm/pull/1254,tts-ll,2017-10-13,867
cucumber-ruby,1217,https://github.com/cucumber/cucumber-ruby/pull/1217,christopherdolan,2017-10-18,868
cucumber-ruby,1218,https://github.com/cucumber/cucumber-ruby/pull/1218,hirowatari,2017-10-19,869
cucumber-eclipse,210,https://github.com/cucumber/cucumber-eclipse/pull/210,akshaykamath,2017-10-21,870
cucumber-js,960,https://github.com/cucumber/cucumber-js/pull/960,johnjelinek,2017-10-21,871
common,292,https://github.com/cucumber/common/pull/292,rjwittams,2017-10-22,872
cucumber-js,962,https://github.com/cucumber/cucumber-js/pull/962,mmuller99,2017-10-23,873
common,295,https://github.com/cucumber/common/pull/295,pfonseca,2017-10-26,874
cucumber-rails,348,https://github.com/cucumber/cucumber-rails/pull/348,mirelon,2017-10-27,875
common,298,https://github.com/cucumber/common/pull/298,danilat,2017-10-30,876
cucumber-cpp,176,https://github.com/cucumber/cucumber-cpp/pull/176,cqcmdwym,2017-11-01,877
cucumber-lua,8,https://github.com/cucumber/cucumber-lua/pull/8,Bigfootmech,2017-11-05,878
cucumber-js,973,https://github.com/cucumber/cucumber-js/pull/973,innocentiv,2017-11-07,879
cucumber-jvm,1276,https://github.com/cucumber/cucumber-jvm/pull/1276,ahmedadeltito,2017-11-10,880
aruba,512,https://github.com/cucumber/aruba/pull/512,richardxia,2017-11-10,881
cucumber-ruby,1233,https://github.com/cucumber/cucumber-ruby/pull/1233,conf,2017-11-16,882
cucumber-ruby,1236,https://github.com/cucumber/cucumber-ruby/pull/1236,p0deje,2017-11-21,883
common,305,https://github.com/cucumber/common/pull/305,Pr-Mex,2017-11-25,884
cucumber-jvm,1284,https://github.com/cucumber/cucumber-jvm/pull/1284,ddemin,2017-11-26,885
cucumber-jvm,1285,https://github.com/cucumber/cucumber-jvm/pull/1285,Devops-POC,2017-11-27,886
cucumber-lua,10,https://github.com/cucumber/cucumber-lua/pull/10,admo,2017-11-27,887
cucumber-jvm,1288,https://github.com/cucumber/cucumber-jvm/pull/1288,pgentile,2017-12-01,888
godog,109,https://github.com/cucumber/godog/pull/109,darwish,2017-12-08,889
godog,111,https://github.com/cucumber/godog/pull/111,philoserf,2017-12-19,890
common,319,https://github.com/cucumber/common/pull/319,baic989,2017-12-22,891
cucumber-eclipse,225,https://github.com/cucumber/cucumber-eclipse/pull/225,mgor,2017-12-22,892
common,321,https://github.com/cucumber/common/pull/321,cyocum,2018-01-07,893
cucumber-js,998,https://github.com/cucumber/cucumber-js/pull/998,adamlacoste,2018-01-07,894
cucumber-js,1003,https://github.com/cucumber/cucumber-js/pull/1003,advance512,2018-01-08,895
common,322,https://github.com/cucumber/common/pull/322,tomaszgiba,2018-01-10,896
cucumber-js,1006,https://github.com/cucumber/cucumber-js/pull/1006,rishipuri,2018-01-10,897
cucumber-ruby,1244,https://github.com/cucumber/cucumber-ruby/pull/1244,NickAb,2018-01-14,898
aruba,529,https://github.com/cucumber/aruba/pull/529,doudou,2018-01-19,899
aruba,530,https://github.com/cucumber/aruba/pull/530,xtrasimplicity,2018-01-20,900
cucumber-js,1028,https://github.com/cucumber/cucumber-js/pull/1028,bruce-lindsay,2018-01-29,901
cucumber-rails,352,https://github.com/cucumber/cucumber-rails/pull/352,MonsieurDart,2018-02-01,902
cucumber-rails,353,https://github.com/cucumber/cucumber-rails/pull/353,codetriage-readme-bot,2018-02-02,903
cucumber-js,1039,https://github.com/cucumber/cucumber-js/pull/1039,schmijos,2018-02-05,904
common,334,https://github.com/cucumber/common/pull/334,jamis,2018-02-09,905
cucumber-cpp,180,https://github.com/cucumber/cucumber-cpp/pull/180,matlo607,2018-02-13,906
cucumber-jvm,1323,https://github.com/cucumber/cucumber-jvm/pull/1323,coding-yogi,2018-02-14,907
cucumber-js,1041,https://github.com/cucumber/cucumber-js/pull/1041,DevSide,2018-02-15,908
cucumber-json-converter,8,https://github.com/cucumber/cucumber-json-converter/pull/8,gasparnagy,2018-02-22,909
common,342,https://github.com/cucumber/common/pull/342,jenisys,2018-03-08,910
cucumber-jvm,1331,https://github.com/cucumber/cucumber-jvm/pull/1331,kutzi,2018-03-08,911
cucumber-js,1047,https://github.com/cucumber/cucumber-js/pull/1047,fdubost,2018-03-08,912
cucumber-js,1048,https://github.com/cucumber/cucumber-js/pull/1048,JuloWaks,2018-03-08,913
cucumber-ruby,1283,https://github.com/cucumber/cucumber-ruby/pull/1283,yrral86,2018-03-08,914
cucumber.ml,4,https://github.com/cucumber/cucumber.ml/pull/4,Thegaram,2018-03-15,915
cucumber-eclipse,255,https://github.com/cucumber/cucumber-eclipse/pull/255,laeubi,2018-03-16,916
common,344,https://github.com/cucumber/common/pull/344,collindaloisio,2018-03-17,917
cucumber-ruby,1284,https://github.com/cucumber/cucumber-ruby/pull/1284,nicolasleger,2018-03-17,918
common,347,https://github.com/cucumber/common/pull/347,janicesignalfx,2018-03-25,919
common,348,https://github.com/cucumber/common/pull/348,codykonior,2018-03-27,920
common,349,https://github.com/cucumber/common/pull/349,KaraAJC,2018-03-29,921
godog,123,https://github.com/cucumber/godog/pull/123,Pykselle,2018-03-30,922
cucumber-js,1058,https://github.com/cucumber/cucumber-js/pull/1058,ed-snodgrass,2018-04-02,923
common,352,https://github.com/cucumber/common/pull/352,coderbyheart,2018-04-05,924
cucumber-jvm,1342,https://github.com/cucumber/cucumber-jvm/pull/1342,prashant-ramcharan,2018-04-07,925
cucumber-js,1065,https://github.com/cucumber/cucumber-js/pull/1065,ahulab,2018-04-09,926
cucumber-java-skeleton,26,https://github.com/cucumber/cucumber-java-skeleton/pull/26,OdrzywolekANDImiolo,2018-04-10,927
cucumber-rails,376,https://github.com/cucumber/cucumber-rails/pull/376,roberts1000,2018-04-10,928
cucumber-rails,378,https://github.com/cucumber/cucumber-rails/pull/378,gobijan,2018-04-12,929
cucumber-jvm,1344,https://github.com/cucumber/cucumber-jvm/pull/1344,stuartbirrell,2018-04-12,930
cucumber-jvm,1345,https://github.com/cucumber/cucumber-jvm/pull/1345,rjking99,2018-04-13,931
cucumber-js,1069,https://github.com/cucumber/cucumber-js/pull/1069,mattgibson,2018-04-16,932
cucumber-jvm,1347,https://github.com/cucumber/cucumber-jvm/pull/1347,janosvitok,2018-04-20,933
common,369,https://github.com/cucumber/common/pull/369,cerebellum13,2018-04-21,934
cucumber-rails,386,https://github.com/cucumber/cucumber-rails/pull/386,varyonic,2018-04-21,935
cucumber-jvm,1350,https://github.com/cucumber/cucumber-jvm/pull/1350,trehak1,2018-04-23,936
cucumber-jvm,1354,https://github.com/cucumber/cucumber-jvm/pull/1354,spalguyev,2018-04-24,937
cucumber-jvm,1356,https://github.com/cucumber/cucumber-jvm/pull/1356,lalitsagar0411,2018-04-24,938
cucumber-jvm,1357,https://github.com/cucumber/cucumber-jvm/pull/1357,boaty82,2018-04-25,939
cucumber-java-skeleton,28,https://github.com/cucumber/cucumber-java-skeleton/pull/28,anthonyflea,2018-04-25,940
cucumber-ruby,1293,https://github.com/cucumber/cucumber-ruby/pull/1293,magynhard,2018-04-26,941
cucumber-js,1080,https://github.com/cucumber/cucumber-js/pull/1080,kyledmoore,2018-04-27,942
cucumber-js,1082,https://github.com/cucumber/cucumber-js/pull/1082,Waidd,2018-04-30,943
cucumber-js,1084,https://github.com/cucumber/cucumber-js/pull/1084,victor-perez,2018-04-30,944
aruba,562,https://github.com/cucumber/aruba/pull/562,cllns,2018-05-03,945
cucumber-eclipse,262,https://github.com/cucumber/cucumber-eclipse/pull/262,zdenek-jonas,2018-05-03,946
common,385,https://github.com/cucumber/common/pull/385,lenntt,2018-05-10,947
common,386,https://github.com/cucumber/common/pull/386,BorisOsipov,2018-05-13,948
cucumber-java-skeleton,29,https://github.com/cucumber/cucumber-java-skeleton/pull/29,aaalata,2018-05-14,949
cucumber-js,1093,https://github.com/cucumber/cucumber-js/pull/1093,basemmerink,2018-05-17,950
cucumber-jvm,1369,https://github.com/cucumber/cucumber-jvm/pull/1369,ngouzy,2018-05-23,951
cucumber-js,1101,https://github.com/cucumber/cucumber-js/pull/1101,dhgutteridge,2018-05-29,952
cucumber-ruby,1301,https://github.com/cucumber/cucumber-ruby/pull/1301,koic,2018-05-30,953
cucumber-jvm,1379,https://github.com/cucumber/cucumber-jvm/pull/1379,Heziode,2018-06-01,954
cucumber-jvm-scala,6,https://github.com/cucumber/cucumber-jvm-scala/pull/6,akhil,2018-06-05,955
cucumber-jvm,1394,https://github.com/cucumber/cucumber-jvm/pull/1394,pkubowicz,2018-06-12,956
cucumber-jvm-scala,8,https://github.com/cucumber/cucumber-jvm-scala/pull/8,jakzal,2018-06-14,957
common,418,https://github.com/cucumber/common/pull/418,Osndok,2018-06-21,958
cucumber-jvm-scala,9,https://github.com/cucumber/cucumber-jvm-scala/pull/9,stsatlantis,2018-06-26,959
common,420,https://github.com/cucumber/common/pull/420,kzu,2018-06-27,960
cucumber-android,7,https://github.com/cucumber/cucumber-android/pull/7,aygalinc,2018-07-27,961
common,442,https://github.com/cucumber/common/pull/442,antham,2018-07-29,962
cucumber-js,1113,https://github.com/cucumber/cucumber-js/pull/1113,lopesc,2018-08-02,963
cucumber-jvm,1428,https://github.com/cucumber/cucumber-jvm/pull/1428,subhamproject,2018-08-03,964
common,447,https://github.com/cucumber/common/pull/447,stevenhuijgens,2018-08-03,965
common,451,https://github.com/cucumber/common/pull/451,jackorp,2018-08-08,966
cucumber-js,1114,https://github.com/cucumber/cucumber-js/pull/1114,hurrikam,2018-08-09,967
common,463,https://github.com/cucumber/common/pull/463,spicalous,2018-08-22,968
cucumber-jvm,1439,https://github.com/cucumber/cucumber-jvm/pull/1439,ekalin,2018-08-23,969
cucumber-js,1121,https://github.com/cucumber/cucumber-js/pull/1121,Logout22,2018-08-24,970
aruba,572,https://github.com/cucumber/aruba/pull/572,kinopyo,2018-08-28,971
cucumber-js,1123,https://github.com/cucumber/cucumber-js/pull/1123,honzajavorek,2018-08-30,972
common,471,https://github.com/cucumber/common/pull/471,savkk,2018-09-06,973
cucumber-jvm,1451,https://github.com/cucumber/cucumber-jvm/pull/1451,nhojpatrick,2018-09-07,974
cucumber-jvm-groovy,6,https://github.com/cucumber/cucumber-jvm-groovy/pull/6,glibas,2018-09-16,975
cucumber-eclipse,280,https://github.com/cucumber/cucumber-eclipse/pull/280,jkuester,2018-09-16,976
common,480,https://github.com/cucumber/common/pull/480,banovotz,2018-09-18,977
common,484,https://github.com/cucumber/common/pull/484,Izhaki,2018-09-28,978
godog,138,https://github.com/cucumber/godog/pull/138,rvflash,2018-09-29,979
common,490,https://github.com/cucumber/common/pull/490,lgoldstein,2018-10-02,980
cucumber-eclipse,285,https://github.com/cucumber/cucumber-eclipse/pull/285,qvdk,2018-10-02,981
godog,141,https://github.com/cucumber/godog/pull/141,mattheusv,2018-10-03,982
cucumber-ruby-core,161,https://github.com/cucumber/cucumber-ruby-core/pull/161,orien,2018-10-05,983
cucumber-jvm,1476,https://github.com/cucumber/cucumber-jvm/pull/1476,martinschneider,2018-10-06,984
cucumber-js,1143,https://github.com/cucumber/cucumber-js/pull/1143,xcorail,2018-10-12,985
cucumber-ruby,1322,https://github.com/cucumber/cucumber-ruby/pull/1322,jmks,2018-10-12,986
aruba,575,https://github.com/cucumber/aruba/pull/575,henrich,2018-10-13,987
common,499,https://github.com/cucumber/common/pull/499,noisygerman,2018-10-13,988
cucumber-jvm,1486,https://github.com/cucumber/cucumber-jvm/pull/1486,james-bjss,2018-10-18,989
cucumber-jvm-scala,11,https://github.com/cucumber/cucumber-jvm-scala/pull/11,asarturas,2018-10-22,990
common,512,https://github.com/cucumber/common/pull/512,VjacheslavVytjagov,2018-10-24,991
godog,144,https://github.com/cucumber/godog/pull/144,patrickvalle,2018-10-25,992
